customer_id,age,gender,nationality,emirate,income_bracket,marital_status,household_size
C00422,45,Male,Pakistani,Dubai,3000-7000 AED,Single,4
C00423,37,Male,Indian,Abu Dhabi,7000-15000 AED,Single,3
C00424,51,Female,American,Abu Dhabi,3000-7000 AED,Single,4
C00425,34,Female,Other,Abu Dhabi,3000-7000 AED,Married,4
C00426,28,Male,Filipino,Dubai,3000-7000 AED,Single,6
C00427,41,Female,Other,Abu Dhabi,3000-7000 AED,Married,1
C00428,39,Female,Filipino,Sharjah,7000-15000 AED,Single,3
C00429,18,Male,Other,Ras Al Khaimah,3000-7000 AED,Married,2
C00430,33,Male,Indian,Ajman,3000-7000 AED,Married,1
C00431,21,Male,Indian,Dubai,7000-15000 AED,Married,3
C00432,29,Male,Indian,Dubai,>15000 AED,Married,8
C00433,34,Male,Emirati,Abu Dhabi,7000-15000 AED,Single,4
C00434,23,Female,Other,Dubai,3000-7000 AED,Single,4
C00435,42,Female,Indian,Ajman,7000-15000 AED,Single,4
C00436,22,Female,Other,Abu Dhabi,7000-15000 AED,Married,3
C00437,57,Male,Indian,Dubai,3000-7000 AED,Married,5
C00438,30,Female,Indian,Abu Dhabi,3000-7000 AED,Single,3
C00439,39,Female,Other,Dubai,3000-7000 AED,Single,8
C00440,40,Male,British,Ajman,<3000 AED,Single,3
C00441,43,Female,Emirati,Abu Dhabi,<3000 AED,Single,7
C00442,35,Male,Filipino,Sharjah,3000-7000 AED,Single,4
C00443,25,Male,Jordanian,Dubai,>15000 AED,Single,3
C00444,48,Female,Filipino,Dubai,3000-7000 AED,Single,1
C00445,38,Male,Indian,Abu Dhabi,3000-7000 AED,Married,4
C00446,36,Male,Indian,Dubai,7000-15000 AED,Married,5
C00447,35,Male,Filipino,Abu Dhabi,3000-7000 AED,Married,2
C00448,41,Female,Indian,Dubai,7000-15000 AED,Married,1
C00449,25,Male,Pakistani,Ajman,7000-15000 AED,Single,4
C00450,40,Female,Filipino,Ras Al Khaimah,3000-7000 AED,Single,4
C00451,26,Male,Jordanian,Ajman,7000-15000 AED,Married,7
C00452,35,Male,Indian,Dubai,<3000 AED,Single,2
C00453,18,Male,Egyptian,Dubai,7000-15000 AED,Married,3
C00454,54,Female,Indian,Ajman,<3000 AED,Single,6
C00455,45,Male,Indian,Sharjah,3000-7000 AED,Married,2
C00456,23,Female,Filipino,Dubai,7000-15000 AED,Married,5
C00457,47,Female,Pakistani,Ajman,3000-7000 AED,Married,2
C00458,32,Female,Indian,Ajman,<3000 AED,Single,3
C00459,53,Male,Indian,Abu Dhabi,<3000 AED,Married,5
C00460,19,Female,Emirati,Ajman,<3000 AED,Married,2
C00461,35,Female,Emirati,Dubai,>15000 AED,Single,3
C00462,33,Male,American,Dubai,3000-7000 AED,Other,2
C00463,43,Female,Other,Dubai,<3000 AED,Married,4
C00464,27,Male,Egyptian,Abu Dhabi,3000-7000 AED,Other,2
C00465,45,Female,Other,Abu Dhabi,7000-15000 AED,Married,4
C00466,24,Male,Other,Dubai,3000-7000 AED,Single,2
C00467,18,Female,Egyptian,Dubai,3000-7000 AED,Single,2
C00468,21,Female,Pakistani,Dubai,<3000 AED,Single,8
C00469,24,Female,Indian,Fujairah,3000-7000 AED,Married,4
C00470,50,Female,Indian,Dubai,<3000 AED,Single,5
C00471,44,Male,Other,Dubai,3000-7000 AED,Single,4
C00472,19,Male,Filipino,Ajman,>15000 AED,Married,2
C00473,20,Male,Jordanian,Dubai,3000-7000 AED,Married,5
C00474,31,Male,Pakistani,Dubai,3000-7000 AED,Married,5
C00475,19,Male,Emirati,Ajman,3000-7000 AED,Single,1
C00476,29,Female,Pakistani,Dubai,3000-7000 AED,Other,2
C00477,41,Female,Indian,Dubai,>15000 AED,Single,3
C00478,31,Female,Bangladeshi,Fujairah,3000-7000 AED,Single,2
C00479,18,Female,Pakistani,Sharjah,3000-7000 AED,Married,3
C00480,31,Male,Indian,Ajman,7000-15000 AED,Single,3
C00481,40,Female,Egyptian,Ajman,>15000 AED,Married,4
C00482,18,Male,Bangladeshi,Abu Dhabi,3000-7000 AED,Single,2
C00483,49,Female,Jordanian,Dubai,<3000 AED,Single,7
C00484,29,Female,Indian,Dubai,<3000 AED,Single,6
C00485,39,Male,Indian,Ajman,3000-7000 AED,Single,2
C00486,40,Male,Indian,Sharjah,3000-7000 AED,Married,2
C00487,47,Female,British,Dubai,3000-7000 AED,Married,2
C00488,36,Female,Indian,Sharjah,3000-7000 AED,Married,5
C00489,50,Male,Other,Abu Dhabi,3000-7000 AED,Married,1
C00490,22,Female,Pakistani,Ras Al Khaimah,7000-15000 AED,Married,3
C00491,54,Female,Indian,Dubai,3000-7000 AED,Single,2
C00492,36,Male,Filipino,Sharjah,<3000 AED,Married,5
C00493,27,Female,Emirati,Ras Al Khaimah,3000-7000 AED,Married,2
C00494,18,Female,Indian,Ras Al Khaimah,3000-7000 AED,Married,2
C00495,35,Male,Emirati,Ras Al Khaimah,<3000 AED,Single,6
C00496,38,Female,Emirati,Dubai,3000-7000 AED,Married,5
C00497,24,Female,Indian,Fujairah,3000-7000 AED,Married,6
C00498,22,Male,Jordanian,Fujairah,3000-7000 AED,Married,6
C00499,30,Female,Pakistani,Ajman,3000-7000 AED,Single,6
C00500,39,Male,Indian,Umm Al Quwain,<3000 AED,Married,4
C00501,26,Male,Indian,Abu Dhabi,3000-7000 AED,Married,6
C00502,40,Male,Pakistani,Dubai,<3000 AED,Married,5
C00503,23,Female,Indian,Abu Dhabi,3000-7000 AED,Single,4
C00504,34,Male,Filipino,Ras Al Khaimah,3000-7000 AED,Married,5
C00505,32,Male,Emirati,Abu Dhabi,3000-7000 AED,Single,7
C00506,33,Male,Emirati,Abu Dhabi,3000-7000 AED,Married,6
C00507,29,Male,Indian,Dubai,3000-7000 AED,Single,2
C00508,51,Male,Indian,Dubai,3000-7000 AED,Married,1
C00509,30,Male,Jordanian,Abu Dhabi,3000-7000 AED,Married,1
C00510,41,Male,Pakistani,Abu Dhabi,3000-7000 AED,Single,4
C00511,33,Male,Filipino,Ras Al Khaimah,<3000 AED,Single,2
C00512,21,Female,Indian,Umm Al Quwain,7000-15000 AED,Single,4
C00513,35,Male,Other,Dubai,<3000 AED,Married,3
C00514,30,Female,Indian,Dubai,3000-7000 AED,Single,5
C00515,38,Female,Indian,Dubai,3000-7000 AED,Married,6
C00516,54,Male,Pakistani,Dubai,<3000 AED,Married,8
C00517,61,Male,Other,Dubai,3000-7000 AED,Married,2
C00518,31,Male,Indian,Dubai,3000-7000 AED,Single,5
C00519,52,Male,American,Ras Al Khaimah,3000-7000 AED,Single,1
C00520,24,Female,Indian,Sharjah,<3000 AED,Married,3
C00521,19,Male,Indian,Sharjah,7000-15000 AED,Married,3
C00522,52,Male,Bangladeshi,Dubai,3000-7000 AED,Single,2
C00523,46,Male,Pakistani,Dubai,<3000 AED,Single,2
C00524,46,Male,Indian,Dubai,3000-7000 AED,Single,4
C00525,25,Male,Pakistani,Abu Dhabi,3000-7000 AED,Married,5
C00526,37,Male,Other,Ajman,3000-7000 AED,Single,6
C00527,18,Male,Bangladeshi,Abu Dhabi,<3000 AED,Married,3
C00528,37,Male,Bangladeshi,Abu Dhabi,3000-7000 AED,Married,4
C00529,40,Male,American,Dubai,<3000 AED,Single,8
C00530,23,Female,American,Abu Dhabi,3000-7000 AED,Single,2
C00531,50,Male,Filipino,Dubai,3000-7000 AED,Married,2
C00532,38,Male,Pakistani,Dubai,7000-15000 AED,Married,4
C00533,35,Male,Emirati,Abu Dhabi,7000-15000 AED,Single,8
C00534,34,Male,American,Ajman,7000-15000 AED,Married,5
C00535,32,Male,Indian,Dubai,7000-15000 AED,Single,6
C00536,30,Male,Pakistani,Ajman,3000-7000 AED,Single,3
C00537,39,Male,Other,Dubai,<3000 AED,Single,5
C00538,37,Female,Indian,Ras Al Khaimah,3000-7000 AED,Single,2
C00539,19,Male,Indian,Sharjah,7000-15000 AED,Other,5
C00540,28,Female,Pakistani,Dubai,7000-15000 AED,Married,5
C00541,28,Male,Pakistani,Dubai,3000-7000 AED,Single,3
C00542,35,Male,Filipino,Abu Dhabi,<3000 AED,Single,5
C00543,30,Female,Jordanian,Ras Al Khaimah,3000-7000 AED,Single,6
C00544,35,Male,Pakistani,Ras Al Khaimah,3000-7000 AED,Married,2
C00545,57,Male,Indian,Ras Al Khaimah,7000-15000 AED,Married,3
C00546,40,Male,Filipino,Dubai,>15000 AED,Married,6
C00547,49,Male,Other,Fujairah,<3000 AED,Single,2
C00548,37,Male,Other,Sharjah,3000-7000 AED,Other,2
C00549,32,Female,Pakistani,Ajman,3000-7000 AED,Single,1
C00550,25,Male,Filipino,Sharjah,7000-15000 AED,Single,3
C00551,30,Female,Indian,Dubai,7000-15000 AED,Single,3
C00552,18,Male,Egyptian,Dubai,3000-7000 AED,Married,3
C00553,43,Female,Indian,Dubai,3000-7000 AED,Single,5
C00554,46,Male,British,Ajman,7000-15000 AED,Married,1
C00555,18,Female,Emirati,Ras Al Khaimah,3000-7000 AED,Married,4
C00556,32,Male,Indian,Dubai,3000-7000 AED,Single,3
C00557,41,Male,Emirati,Abu Dhabi,<3000 AED,Single,2
C00558,38,Male,Other,Ajman,7000-15000 AED,Married,4
C00559,32,Female,Indian,Abu Dhabi,<3000 AED,Single,3
C00560,38,Female,Indian,Ajman,7000-15000 AED,Married,2
C00561,45,Male,Indian,Dubai,<3000 AED,Single,5
C00562,37,Male,Indian,Abu Dhabi,<3000 AED,Single,1
C00563,28,Male,Emirati,Dubai,7000-15000 AED,Single,7
C00564,23,Male,Pakistani,Dubai,7000-15000 AED,Single,4
C00565,48,Male,Pakistani,Dubai,7000-15000 AED,Married,4
C00566,34,Female,Emirati,Dubai,>15000 AED,Single,6
C00567,41,Male,Indian,Fujairah,3000-7000 AED,Married,2
C00568,22,Male,Other,Dubai,7000-15000 AED,Married,5
C00569,60,Male,Pakistani,Abu Dhabi,3000-7000 AED,Married,3
C00570,37,Female,Other,Ras Al Khaimah,3000-7000 AED,Married,2
C00571,54,Female,Indian,Dubai,<3000 AED,Married,3
C00572,37,Male,Emirati,Ras Al Khaimah,3000-7000 AED,Married,5
C00573,42,Female,Indian,Sharjah,<3000 AED,Married,6
C00574,43,Male,Indian,Sharjah,3000-7000 AED,Single,4
C00575,27,Female,Filipino,Ajman,3000-7000 AED,Married,2
C00576,36,Male,Filipino,Dubai,<3000 AED,Married,8
C00577,45,Male,Pakistani,Sharjah,7000-15000 AED,Single,2
C00578,30,Male,Indian,Sharjah,7000-15000 AED,Single,3
C00579,24,Female,Emirati,Ajman,7000-15000 AED,Single,3
C00580,32,Male,Indian,Fujairah,<3000 AED,Married,4
C00581,33,Male,Pakistani,Dubai,3000-7000 AED,Single,6
C00582,30,Male,Indian,Ras Al Khaimah,<3000 AED,Single,5
C00583,32,Female,Other,Dubai,3000-7000 AED,Married,1
C00584,44,Female,American,Abu Dhabi,>15000 AED,Single,3
C00585,42,Male,Indian,Abu Dhabi,>15000 AED,Married,4
C00586,41,Male,Filipino,Dubai,<3000 AED,Married,1
C00587,41,Female,Other,Dubai,3000-7000 AED,Married,3
C00588,26,Male,Egyptian,Ras Al Khaimah,3000-7000 AED,Single,2
C00589,22,Male,American,Sharjah,<3000 AED,Married,4
C00590,25,Female,Indian,Sharjah,3000-7000 AED,Married,2
C00591,20,Female,British,Dubai,3000-7000 AED,Single,4
C00592,31,Male,Indian,Ras Al Khaimah,<3000 AED,Other,2
C00593,18,Female,Indian,Dubai,3000-7000 AED,Single,4
C00594,37,Male,Indian,Dubai,>15000 AED,Single,3
C00595,30,Female,Emirati,Dubai,3000-7000 AED,Single,5
C00596,30,Male,Other,Dubai,3000-7000 AED,Married,3
C00597,48,Female,Indian,Dubai,3000-7000 AED,Married,5
C00598,31,Male,Bangladeshi,Abu Dhabi,<3000 AED,Married,4
C00599,44,Male,Other,Sharjah,3000-7000 AED,Married,1
C00600,31,Male,American,Dubai,<3000 AED,Married,4
C00601,39,Female,Pakistani,Fujairah,3000-7000 AED,Single,1
C00602,59,Female,Indian,Dubai,3000-7000 AED,Married,1
C00603,39,Female,Emirati,Ajman,<3000 AED,Married,3
C00604,34,Female,Indian,Dubai,7000-15000 AED,Single,1
C00605,24,Male,Pakistani,Sharjah,3000-7000 AED,Single,7
C00606,18,Male,Pakistani,Dubai,<3000 AED,Married,6
C00607,32,Female,Pakistani,Abu Dhabi,3000-7000 AED,Married,7
C00608,48,Female,American,Abu Dhabi,<3000 AED,Married,3
C00609,31,Male,Pakistani,Dubai,3000-7000 AED,Married,4
C00610,36,Male,Egyptian,Abu Dhabi,3000-7000 AED,Single,3
C00611,38,Female,Indian,Abu Dhabi,3000-7000 AED,Other,2
C00612,24,Male,Other,Dubai,7000-15000 AED,Married,8
C00613,18,Male,Other,Sharjah,3000-7000 AED,Married,1
C00614,35,Female,Jordanian,Dubai,<3000 AED,Married,2
C00615,26,Female,Indian,Abu Dhabi,<3000 AED,Single,4
C00616,30,Male,Bangladeshi,Sharjah,3000-7000 AED,Single,3
C00617,45,Male,British,Fujairah,3000-7000 AED,Single,5
C00618,36,Male,Other,Dubai,7000-15000 AED,Single,5
C00619,26,Male,Indian,Dubai,7000-15000 AED,Married,4
C00620,24,Female,Other,Dubai,7000-15000 AED,Married,2
C00621,30,Male,Other,Dubai,<3000 AED,Other,4
C00622,36,Male,Other,Abu Dhabi,<3000 AED,Married,1
C00623,31,Male,Bangladeshi,Dubai,7000-15000 AED,Married,6
C00624,38,Male,Indian,Abu Dhabi,3000-7000 AED,Single,5
C00625,36,Male,Indian,Dubai,7000-15000 AED,Married,8
C00626,48,Male,Other,Abu Dhabi,<3000 AED,Married,3
C00627,40,Male,Other,Dubai,3000-7000 AED,Married,6
C00628,39,Male,Indian,Dubai,7000-15000 AED,Single,3
C00629,38,Male,Pakistani,Dubai,3000-7000 AED,Married,4
C00630,36,Female,Egyptian,Abu Dhabi,3000-7000 AED,Married,6
C00631,50,Male,Bangladeshi,Dubai,7000-15000 AED,Single,6
C00632,25,Male,Other,Abu Dhabi,<3000 AED,Married,1
C00633,40,Male,Bangladeshi,Dubai,3000-7000 AED,Single,1
C00634,29,Female,British,Abu Dhabi,3000-7000 AED,Married,4
C00635,18,Male,Egyptian,Abu Dhabi,<3000 AED,Single,4
C00636,18,Male,Indian,Abu Dhabi,7000-15000 AED,Single,1
C00637,53,Female,Indian,Dubai,3000-7000 AED,Married,3
C00638,52,Male,Indian,Ajman,7000-15000 AED,Married,1
C00639,37,Male,Filipino,Sharjah,3000-7000 AED,Single,2
C00640,22,Male,Emirati,Dubai,3000-7000 AED,Married,7
C00641,50,Male,Emirati,Dubai,7000-15000 AED,Married,8
C00642,34,Female,Indian,Dubai,3000-7000 AED,Married,4
C00643,25,Male,Indian,Abu Dhabi,>15000 AED,Single,1
C00644,42,Female,Indian,Dubai,3000-7000 AED,Single,3
C00645,36,Male,Indian,Abu Dhabi,<3000 AED,Married,3
C00646,25,Male,Bangladeshi,Dubai,3000-7000 AED,Married,3
C00647,28,Male,Filipino,Dubai,3000-7000 AED,Married,4
C00648,26,Female,Indian,Sharjah,3000-7000 AED,Married,3
C00649,38,Male,Indian,Abu Dhabi,<3000 AED,Married,3
C00650,26,Other,Bangladeshi,Dubai,7000-15000 AED,Single,2
C00651,45,Male,Bangladeshi,Umm Al Quwain,7000-15000 AED,Married,3
C00652,30,Male,Emirati,Dubai,7000-15000 AED,Single,4
C00653,34,Female,Emirati,Ajman,3000-7000 AED,Married,4
C00654,52,Male,Egyptian,Abu Dhabi,>15000 AED,Married,2
C00655,23,Male,Emirati,Sharjah,3000-7000 AED,Married,4
C00656,33,Male,Filipino,Ras Al Khaimah,3000-7000 AED,Single,3
C00657,22,Male,Filipino,Dubai,3000-7000 AED,Single,6
C00658,19,Female,Other,Fujairah,3000-7000 AED,Single,3
C00659,41,Female,Jordanian,Abu Dhabi,3000-7000 AED,Married,8
C00660,31,Male,American,Ajman,3000-7000 AED,Married,2
C00661,37,Female,Indian,Sharjah,<3000 AED,Other,2
C00662,22,Female,Bangladeshi,Dubai,<3000 AED,Married,5
C00663,37,Female,Indian,Abu Dhabi,3000-7000 AED,Single,1
C00664,38,Male,Indian,Abu Dhabi,3000-7000 AED,Married,5
C00665,43,Female,Filipino,Dubai,<3000 AED,Single,2
C00666,51,Female,Indian,Sharjah,7000-15000 AED,Married,5
C00667,39,Female,Filipino,Fujairah,3000-7000 AED,Single,4
C00668,32,Male,Other,Abu Dhabi,7000-15000 AED,Married,5
C00669,18,Male,Indian,Ajman,<3000 AED,Single,1
C00670,40,Male,Bangladeshi,Dubai,3000-7000 AED,Married,4
C00671,47,Male,American,Dubai,3000-7000 AED,Married,3
C00672,24,Male,Other,Abu Dhabi,3000-7000 AED,Married,1
C00673,34,Female,Pakistani,Ras Al Khaimah,<3000 AED,Single,5
C00674,40,Female,Jordanian,Dubai,3000-7000 AED,Married,3
C00675,37,Male,Pakistani,Dubai,3000-7000 AED,Married,5
C00676,38,Female,Indian,Abu Dhabi,<3000 AED,Single,4
C00677,35,Female,Indian,Dubai,<3000 AED,Married,5
C00678,52,Male,American,Umm Al Quwain,<3000 AED,Married,6
C00679,33,Female,Other,Dubai,3000-7000 AED,Married,6
C00680,43,Female,Filipino,Sharjah,3000-7000 AED,Single,5
C00681,18,Male,Indian,Dubai,3000-7000 AED,Married,3
C00682,23,Female,Filipino,Dubai,3000-7000 AED,Single,8
C00683,40,Male,Emirati,Dubai,3000-7000 AED,Single,3
C00684,29,Male,Indian,Fujairah,3000-7000 AED,Married,2
C00685,38,Male,Egyptian,Abu Dhabi,>15000 AED,Married,6
C00686,38,Female,British,Dubai,3000-7000 AED,Married,3
C00687,42,Female,Indian,Sharjah,<3000 AED,Married,6
C00688,34,Male,Indian,Dubai,7000-15000 AED,Married,2
C00689,53,Male,Bangladeshi,Dubai,3000-7000 AED,Married,5
C00690,33,Female,Indian,Sharjah,3000-7000 AED,Married,2
C00691,32,Male,Bangladeshi,Dubai,3000-7000 AED,Married,1
C00692,23,Male,Indian,Abu Dhabi,3000-7000 AED,Married,4
C00693,40,Female,Indian,Abu Dhabi,7000-15000 AED,Married,5
C00694,32,Female,Other,Ajman,7000-15000 AED,Married,4
C00695,50,Male,Indian,Abu Dhabi,7000-15000 AED,Single,4
C00696,34,Male,British,Fujairah,3000-7000 AED,Married,5
C00697,26,Male,British,Fujairah,3000-7000 AED,Married,4
C00698,40,Male,Pakistani,Ajman,3000-7000 AED,Married,6
C00699,30,Female,Indian,Dubai,<3000 AED,Married,6
C00700,26,Male,Pakistani,Ajman,3000-7000 AED,Married,4
C00701,32,Female,Indian,Dubai,7000-15000 AED,Single,1
C00702,32,Female,Indian,Sharjah,3000-7000 AED,Married,6
C00703,33,Male,Emirati,Dubai,3000-7000 AED,Single,3
C00704,31,Male,Indian,Abu Dhabi,3000-7000 AED,Single,4
C00705,36,Male,Other,Sharjah,3000-7000 AED,Married,8
C00706,18,Male,Indian,Sharjah,3000-7000 AED,Married,1
C00707,27,Male,Emirati,Dubai,>15000 AED,Married,4
C00708,20,Female,Indian,Sharjah,3000-7000 AED,Married,3
C00709,47,Female,Other,Fujairah,7000-15000 AED,Married,6
C00710,33,Female,Indian,Dubai,<3000 AED,Single,5
C00711,31,Male,Emirati,Abu Dhabi,3000-7000 AED,Single,5
C00712,26,Female,Filipino,Dubai,7000-15000 AED,Single,3
C00713,51,Male,Bangladeshi,Ras Al Khaimah,3000-7000 AED,Single,5
C00714,58,Female,Emirati,Ras Al Khaimah,3000-7000 AED,Married,3
C00715,44,Male,Pakistani,Dubai,3000-7000 AED,Married,2
C00716,29,Male,Pakistani,Abu Dhabi,3000-7000 AED,Single,1
C00717,47,Female,Indian,Dubai,3000-7000 AED,Married,4
C00718,47,Male,Filipino,Dubai,7000-15000 AED,Married,3
C00719,18,Female,Egyptian,Fujairah,<3000 AED,Single,3
C00720,22,Female,Indian,Dubai,3000-7000 AED,Single,4
C00721,33,Male,Indian,Sharjah,3000-7000 AED,Single,2
C00722,18,Female,American,Umm Al Quwain,3000-7000 AED,Single,4
C00723,38,Female,Egyptian,Dubai,<3000 AED,Single,3
C00724,42,Female,Other,Sharjah,<3000 AED,Single,2
C00725,25,Female,Emirati,Dubai,3000-7000 AED,Single,3
C00726,27,Female,British,Dubai,3000-7000 AED,Married,2
C00727,35,Female,Other,Dubai,<3000 AED,Married,4
C00728,18,Female,Emirati,Dubai,<3000 AED,Married,4
C00729,40,Male,Pakistani,Ajman,3000-7000 AED,Married,1
C00730,35,Female,Pakistani,Dubai,3000-7000 AED,Single,7
C00731,36,Female,British,Abu Dhabi,<3000 AED,Married,3
C00732,50,Male,Filipino,Dubai,<3000 AED,Married,3
C00733,26,Female,Jordanian,Dubai,3000-7000 AED,Married,4
C00734,28,Male,Indian,Dubai,7000-15000 AED,Married,4
C00735,22,Female,British,Sharjah,3000-7000 AED,Single,3
C00736,42,Male,Indian,Fujairah,<3000 AED,Other,3
C00737,39,Female,Other,Abu Dhabi,<3000 AED,Married,4
C00738,21,Other,Indian,Dubai,3000-7000 AED,Single,5
C00739,29,Male,Pakistani,Dubai,<3000 AED,Single,7
C00740,34,Female,Filipino,Sharjah,7000-15000 AED,Married,5
C00741,34,Female,Pakistani,Abu Dhabi,3000-7000 AED,Single,6
C00742,35,Female,Bangladeshi,Ras Al Khaimah,3000-7000 AED,Married,3
C00743,42,Female,Other,Abu Dhabi,>15000 AED,Single,4
C00744,24,Male,Bangladeshi,Dubai,>15000 AED,Single,4
C00745,35,Male,Other,Dubai,7000-15000 AED,Married,1
C00746,32,Male,Other,Dubai,<3000 AED,Single,3
C00747,32,Female,Filipino,Ras Al Khaimah,3000-7000 AED,Married,3
C00748,28,Female,Indian,Sharjah,3000-7000 AED,Married,4
C00749,43,Male,Emirati,Dubai,3000-7000 AED,Single,4
C00750,39,Male,Indian,Dubai,7000-15000 AED,Single,4
C00751,18,Female,Filipino,Dubai,3000-7000 AED,Married,6
C00752,29,Male,Indian,Sharjah,<3000 AED,Married,5
C00753,23,Male,Indian,Dubai,3000-7000 AED,Single,4
C00754,25,Female,Jordanian,Dubai,3000-7000 AED,Single,6
C00755,28,Male,Other,Abu Dhabi,>15000 AED,Single,6
C00756,37,Male,Other,Ajman,7000-15000 AED,Married,2
C00757,18,Male,American,Dubai,<3000 AED,Married,5
C00758,28,Female,Pakistani,Dubai,7000-15000 AED,Single,8
C00759,30,Male,Indian,Sharjah,<3000 AED,Married,1
C00760,31,Male,Other,Umm Al Quwain,7000-15000 AED,Married,1
C00761,21,Female,Indian,Sharjah,3000-7000 AED,Single,3
C00762,46,Female,Indian,Sharjah,<3000 AED,Married,7
C00763,18,Male,Emirati,Abu Dhabi,3000-7000 AED,Single,7
C00764,36,Male,Other,Abu Dhabi,3000-7000 AED,Single,3
C00765,33,Male,Filipino,Dubai,7000-15000 AED,Single,3
C00766,55,Female,American,Umm Al Quwain,3000-7000 AED,Married,4
C00767,46,Male,Indian,Sharjah,3000-7000 AED,Single,2
C00768,23,Male,Indian,Dubai,<3000 AED,Single,3
C00769,37,Male,American,Dubai,3000-7000 AED,Married,6
C00770,39,Male,Bangladeshi,Ras Al Khaimah,3000-7000 AED,Married,1
C00771,50,Female,British,Sharjah,3000-7000 AED,Married,4
C00772,20,Male,Indian,Dubai,<3000 AED,Married,6
C00773,33,Male,Pakistani,Sharjah,<3000 AED,Married,2
C00774,18,Male,Filipino,Dubai,7000-15000 AED,Married,6
C00775,37,Male,Emirati,Dubai,7000-15000 AED,Single,5
C00776,24,Male,Indian,Abu Dhabi,<3000 AED,Single,2
C00777,35,Female,British,Dubai,3000-7000 AED,Single,5
C00778,24,Male,Egyptian,Sharjah,7000-15000 AED,Single,4
C00779,48,Male,American,Fujairah,3000-7000 AED,Married,3
C00780,38,Male,British,Dubai,>15000 AED,Single,2
C00781,34,Female,Indian,Dubai,3000-7000 AED,Married,4
C00782,60,Male,Pakistani,Dubai,3000-7000 AED,Single,6
C00783,18,Female,American,Abu Dhabi,<3000 AED,Single,3
C00784,21,Male,Indian,Ajman,3000-7000 AED,Married,3
C00785,42,Female,Indian,Sharjah,7000-15000 AED,Single,3
C00786,24,Male,Pakistani,Dubai,<3000 AED,Married,4
C00787,29,Male,Pakistani,Sharjah,7000-15000 AED,Married,3
C00788,19,Male,Indian,Sharjah,3000-7000 AED,Married,2
C00789,32,Male,Other,Dubai,3000-7000 AED,Married,4
C00790,42,Female,Indian,Dubai,<3000 AED,Married,4
C00791,29,Female,Filipino,Ajman,3000-7000 AED,Married,5
C00792,45,Female,British,Ras Al Khaimah,7000-15000 AED,Single,5
C00793,35,Female,Pakistani,Dubai,<3000 AED,Married,4
C00794,43,Male,Indian,Sharjah,>15000 AED,Single,3
C00795,27,Male,Other,Dubai,7000-15000 AED,Married,3
C00796,41,Female,Indian,Dubai,7000-15000 AED,Married,4
C00797,29,Female,Indian,Sharjah,3000-7000 AED,Married,6
C00798,55,Male,Bangladeshi,Dubai,3000-7000 AED,Other,7
C00799,41,Male,Other,Ajman,7000-15000 AED,Single,5
C00800,67,Female,Indian,Abu Dhabi,7000-15000 AED,Single,1
C00801,21,Female,Jordanian,Ras Al Khaimah,<3000 AED,Single,1
C00802,26,Female,Indian,Abu Dhabi,<3000 AED,Single,3
C00803,18,Male,Emirati,Dubai,<3000 AED,Married,5
C00804,41,Male,Filipino,Dubai,3000-7000 AED,Single,8
C00805,48,Female,Emirati,Dubai,7000-15000 AED,Single,4
C00806,29,Male,Indian,Fujairah,3000-7000 AED,Married,5
C00807,29,Male,Pakistani,Fujairah,3000-7000 AED,Married,5
C00808,41,Male,Other,Ras Al Khaimah,<3000 AED,Single,3
C00809,51,Female,Indian,Abu Dhabi,3000-7000 AED,Married,7
C00810,46,Male,Indian,Ajman,<3000 AED,Married,5
C00811,38,Female,Indian,Abu Dhabi,3000-7000 AED,Single,4
C00812,52,Female,Egyptian,Abu Dhabi,7000-15000 AED,Married,3
C00813,32,Male,Indian,Sharjah,3000-7000 AED,Married,6
C00814,31,Male,Indian,Fujairah,3000-7000 AED,Married,6
C00815,36,Male,Other,Ras Al Khaimah,3000-7000 AED,Married,3
C00816,45,Male,Filipino,Ras Al Khaimah,<3000 AED,Single,2
C00817,27,Male,Emirati,Fujairah,7000-15000 AED,Married,3
C00818,27,Male,Egyptian,Sharjah,3000-7000 AED,Single,3
C00819,36,Female,Other,Umm Al Quwain,3000-7000 AED,Married,3
C00820,32,Male,Filipino,Fujairah,3000-7000 AED,Married,3
C00821,41,Male,Pakistani,Abu Dhabi,7000-15000 AED,Married,3
C00822,22,Male,Other,Dubai,7000-15000 AED,Married,4
C00823,38,Male,Pakistani,Dubai,3000-7000 AED,Married,3
C00824,28,Female,Filipino,Dubai,3000-7000 AED,Single,5
C00825,24,Female,Filipino,Dubai,3000-7000 AED,Single,5
C00826,41,Male,Indian,Dubai,7000-15000 AED,Married,6
C00827,45,Male,American,Dubai,<3000 AED,Single,4
