transaction_id,store_id,store_name,emirate,transaction_date,transaction_time,customer_id,product_id,category,subcategory,quantity,unit_price,total_amount,payment_method
T0000219,S013,LuLu_Store_13,Ajman,2024-05-22,17:11,C01628,P0194,electronics,mobile,2,237.98,475.95,cash
T0000220,S002,LuLu_Store_2,Fujairah,2024-07-19,21:32,C03393,P0049,grocery,beverages,3,4.13,12.4,card
T0000221,S002,LuLu_Store_2,Fujairah,2023-03-30,09:03,C02982,P0230,grocery,snacks,3,23.99,71.97,cash
T0000222,S006,LuLu_Store_6,Dubai,2023-12-31,13:19,C04090,P0099,grocery,beverages,5,18.74,93.68,card
T0000223,S015,LuLu_Store_15,Dubai,2024-08-04,14:35,C01592,P0096,grocery,snacks,1,12.54,12.54,cash
T0000224,S016,LuLu_Store_16,Dubai,2024-10-30,18:17,C00461,P0192,grocery,pantry,2,13.08,26.15,card
T0000225,S006,LuLu_Store_6,Dubai,2024-07-03,10:45,C01163,P0077,grocery,snacks,3,13.04,39.12,card
T0000226,S012,LuLu_Store_12,Fujairah,2024-10-14,19:25,C04663,P0103,clothing,men,3,82.06,246.18,card
T0000227,S001,LuLu_Store_1,Dubai,2024-09-20,18:09,C01809,P0135,home,decor,2,220.45,440.9,cash
T0000228,S019,LuLu_Store_19,Abu Dhabi,2024-04-13,19:05,C03855,P0095,home,furniture,3,181.8,545.41,card
T0000229,S014,LuLu_Store_14,Dubai,2024-05-11,19:05,C03304,P0155,grocery,pantry,1,4.24,4.24,card
T0000230,S009,LuLu_Store_9,Abu Dhabi,2024-07-25,19:13,C03492,P0031,grocery,fresh,2,6.07,12.14,cash
T0000231,S002,LuLu_Store_2,Fujairah,2024-10-16,15:20,C01001,P0237,grocery,fresh,3,18.73,56.19,card
T0000232,S015,LuLu_Store_15,Dubai,2023-10-25,14:40,C03093,P0005,grocery,beverages,1,7.26,7.26,card
T0000233,S006,LuLu_Store_6,Dubai,2023-05-04,13:37,C00177,P0144,grocery,fresh,2,18.42,36.84,cash
T0000234,S018,LuLu_Store_18,Abu Dhabi,2024-06-25,15:15,C03255,P0104,beauty,fragrance,2,76.33,152.67,card
T0000235,S009,LuLu_Store_9,Abu Dhabi,2023-11-13,17:41,C00092,P0132,home,furniture,4,336.93,1347.71,mobile_pay
T0000236,S002,LuLu_Store_2,Fujairah,2024-04-17,17:24,C03414,P0024,grocery,pantry,3,1.49,4.46,gift_card
T0000237,S005,LuLu_Store_5,Dubai,2023-07-27,19:56,C01949,P0110,electronics,audio,4,1030.55,4122.21,card
T0000238,S002,LuLu_Store_2,Fujairah,2024-05-31,12:29,C01842,P0063,grocery,snacks,6,28.64,171.82,card
T0000239,S010,LuLu_Store_10,Sharjah,2023-05-01,12:50,C00979,P0179,grocery,beverages,4,1.59,6.34,card
T0000240,S013,LuLu_Store_13,Ajman,2024-02-19,14:08,C00219,P0098,clothing,women,3,112.82,338.45,mobile_pay
T0000241,S011,LuLu_Store_11,Dubai,2023-07-14,12:46,C01536,P0152,beauty,hair,4,91.03,364.14,card
T0000242,S001,LuLu_Store_1,Dubai,2024-09-11,12:27,C04890,P0198,clothing,men,3,83.96,251.88,card
T0000243,S012,LuLu_Store_12,Fujairah,2024-02-25,10:22,C01434,P0040,grocery,snacks,6,15.76,94.53,card
T0000244,S003,LuLu_Store_3,Sharjah,2023-01-27,18:36,C00580,P0136,grocery,beverages,3,3.5,10.51,gift_card
T0000245,S016,LuLu_Store_16,Dubai,2024-06-05,19:19,C03576,P0013,grocery,fresh,1,6.89,6.89,card
T0000246,S003,LuLu_Store_3,Sharjah,2023-12-08,21:00,C04065,P0118,clothing,women,3,57.75,173.25,cash
T0000247,S014,LuLu_Store_14,Dubai,2024-07-02,11:39,C03955,P0205,grocery,pantry,3,23.66,70.99,cash
T0000248,S012,LuLu_Store_12,Fujairah,2023-08-14,20:33,C01929,P0173,grocery,fresh,3,27.93,83.8,cash
T0000249,S014,LuLu_Store_14,Dubai,2024-01-31,08:44,C02864,P0095,home,furniture,2,185.98,371.95,card
T0000250,S001,LuLu_Store_1,Dubai,2024-01-03,21:40,guest,P0002,grocery,pantry,1,19.03,19.03,card
T0000251,S016,LuLu_Store_16,Dubai,2024-02-14,14:18,C03518,P0237,grocery,fresh,2,19.9,39.79,card
T0000252,S003,LuLu_Store_3,Sharjah,2024-09-25,13:04,C00969,P0132,home,furniture,2,365.48,730.97,card
T0000253,S003,LuLu_Store_3,Sharjah,2024-03-25,08:10,C02556,P0024,grocery,pantry,2,1.48,2.96,card
T0000254,S016,LuLu_Store_16,Dubai,2024-11-07,16:12,C02693,P0189,electronics,tv,2,1282.39,2564.78,card
T0000255,S019,LuLu_Store_19,Abu Dhabi,2023-05-29,08:19,C03735,P0127,clothing,accessories,5,75.66,378.32,mobile_pay
T0000256,S001,LuLu_Store_1,Dubai,2024-01-16,10:50,C04659,P0247,electronics,tv,6,167.66,1005.94,cash
T0000257,S009,LuLu_Store_9,Abu Dhabi,2024-09-21,12:24,C02501,P0090,grocery,fresh,3,6.49,19.47,card
T0000258,S018,LuLu_Store_18,Abu Dhabi,2024-01-19,12:01,C03324,P0236,grocery,fresh,2,18.99,37.97,cash
T0000259,S016,LuLu_Store_16,Dubai,2023-08-05,09:08,C03347,P0030,grocery,beverages,2,16.87,33.73,card
T0000260,S020,LuLu_Store_20,Dubai,2024-01-03,21:54,C02649,P0199,electronics,tv,3,983.4,2950.2,cash
T0000261,S009,LuLu_Store_9,Abu Dhabi,2023-02-07,12:02,C04650,P0194,electronics,mobile,1,269.96,269.96,card
T0000262,S014,LuLu_Store_14,Dubai,2023-11-03,13:27,C00661,P0117,electronics,mobile,3,1089.45,3268.36,card
T0000263,S002,LuLu_Store_2,Fujairah,2023-01-22,18:22,C03840,P0086,grocery,beverages,2,26.68,53.36,card
T0000264,S016,LuLu_Store_16,Dubai,2024-08-19,15:07,C01370,P0173,grocery,fresh,2,27.62,55.23,card
T0000265,S018,LuLu_Store_18,Abu Dhabi,2023-03-05,11:41,C01000,P0193,clothing,accessories,1,114.73,114.73,gift_card
T0000266,S018,LuLu_Store_18,Abu Dhabi,2024-02-10,19:17,C04829,P0175,electronics,mobile,1,1033.57,1033.57,cash
T0000267,S002,LuLu_Store_2,Fujairah,2023-07-27,15:21,C04413,P0054,clothing,men,5,132.44,662.2,card
T0000268,S010,LuLu_Store_10,Sharjah,2024-03-16,18:35,C00367,P0140,grocery,beverages,3,1.57,4.71,card
T0000269,S016,LuLu_Store_16,Dubai,2024-08-20,15:28,C04988,P0032,clothing,kids,1,50.44,50.44,mobile_pay
T0000270,S019,LuLu_Store_19,Abu Dhabi,2024-08-29,14:11,C02022,P0241,grocery,beverages,4,19.78,79.12,card
T0000271,S001,LuLu_Store_1,Dubai,2024-09-17,11:17,C01154,P0042,grocery,beverages,2,9.21,18.42,card
T0000272,S007,LuLu_Store_7,Dubai,2024-04-09,19:30,C00470,P0069,electronics,mobile,5,747.15,3735.74,card
T0000273,S009,LuLu_Store_9,Abu Dhabi,2023-02-14,08:35,C04352,P0140,grocery,beverages,1,1.54,1.54,cash
T0000274,S006,LuLu_Store_6,Dubai,2023-03-27,13:39,C04536,P0010,clothing,accessories,1,99.47,99.47,card
T0000275,S015,LuLu_Store_15,Dubai,2024-10-10,22:46,C02317,P0218,grocery,snacks,2,16.85,33.69,card
T0000276,S016,LuLu_Store_16,Dubai,2023-08-19,17:30,C04013,P0234,electronics,tv,2,331.88,663.77,cash
T0000277,S005,LuLu_Store_5,Dubai,2023-01-03,14:57,C03435,P0203,beauty,skincare,2,51.63,103.26,mobile_pay
T0000278,S009,LuLu_Store_9,Abu Dhabi,2024-08-09,16:29,C03781,P0050,grocery,beverages,2,16.73,33.46,mobile_pay
T0000279,S008,LuLu_Store_8,Ajman,2023-05-01,22:26,C02422,P0065,grocery,beverages,5,26.84,134.21,card
T0000280,S005,LuLu_Store_5,Dubai,2023-09-13,19:44,C01540,P0057,electronics,mobile,3,700.89,2102.66,card
T0000281,S005,LuLu_Store_5,Dubai,2023-01-29,13:58,C00911,P0052,clothing,men,3,18.96,56.89,card
T0000282,S013,LuLu_Store_13,Ajman,2023-07-17,09:37,C00168,P0020,grocery,pantry,2,2.07,4.13,card
T0000283,S017,LuLu_Store_17,Dubai,2023-01-22,08:03,C00277,P0169,grocery,snacks,3,1.86,5.59,card
T0000284,S004,LuLu_Store_4,Abu Dhabi,2023-01-18,19:02,C00568,P0230,grocery,snacks,2,25.43,50.86,card
T0000285,S003,LuLu_Store_3,Sharjah,2024-12-14,11:16,C02481,P0079,grocery,pantry,1,2.86,2.86,mobile_pay
T0000286,S010,LuLu_Store_10,Sharjah,2023-03-08,10:26,C04731,P0030,grocery,beverages,2,15.94,31.89,cash
T0000287,S011,LuLu_Store_11,Dubai,2024-01-02,16:50,C04875,P0043,grocery,pantry,2,11.42,22.84,card
T0000288,S009,LuLu_Store_9,Abu Dhabi,2023-12-11,11:33,C04828,P0052,clothing,men,2,19.81,39.62,card
T0000289,S007,LuLu_Store_7,Dubai,2024-03-02,17:35,C00752,P0128,home,decor,1,39.57,39.57,gift_card
T0000290,S018,LuLu_Store_18,Abu Dhabi,2024-09-02,20:04,C01015,P0113,home,decor,1,393.44,393.44,card
T0000291,S004,LuLu_Store_4,Abu Dhabi,2023-12-07,17:29,C04584,P0092,grocery,beverages,3,3.1,9.3,card
T0000292,S017,LuLu_Store_17,Dubai,2024-10-18,10:15,C02335,P0147,grocery,snacks,4,29.21,116.83,gift_card
T0000293,S003,LuLu_Store_3,Sharjah,2023-04-17,08:31,C03154,P0159,grocery,beverages,3,29.51,88.52,card
T0000294,S013,LuLu_Store_13,Ajman,2024-10-09,18:48,C03648,P0204,grocery,snacks,3,13.72,41.17,mobile_pay
T0000295,S015,LuLu_Store_15,Dubai,2024-08-18,10:00,C03198,P0250,electronics,accessories,1,804.8,804.8,card
T0000296,S014,LuLu_Store_14,Dubai,2023-10-29,21:48,C00230,P0172,clothing,men,2,101.51,203.02,card
T0000297,S005,LuLu_Store_5,Dubai,2024-03-05,11:31,C00521,P0003,home,linen,2,118.15,236.3,card
T0000298,S004,LuLu_Store_4,Abu Dhabi,2023-05-16,18:40,C03435,P0077,grocery,snacks,1,12.19,12.19,cash
T0000299,S002,LuLu_Store_2,Fujairah,2024-02-18,13:17,C00160,P0003,home,linen,3,126.28,378.84,card
T0000300,S008,LuLu_Store_8,Ajman,2023-03-16,08:43,C04568,P0082,grocery,beverages,4,16.09,64.38,mobile_pay
T0000301,S002,LuLu_Store_2,Fujairah,2023-11-20,08:40,C02200,P0179,grocery,beverages,5,1.6,7.98,mobile_pay
T0000302,S003,LuLu_Store_3,Sharjah,2023-08-16,13:21,C01964,P0124,grocery,fresh,2,1.16,2.32,cash
T0000303,S019,LuLu_Store_19,Abu Dhabi,2023-12-24,11:06,C03020,P0128,home,decor,2,38.66,77.31,mobile_pay
T0000304,S013,LuLu_Store_13,Ajman,2023-02-22,08:57,C03769,P0113,home,decor,5,362.94,1814.7,mobile_pay
T0000305,S012,LuLu_Store_12,Fujairah,2023-06-16,14:46,C03959,P0080,clothing,men,4,135.3,541.18,card
T0000306,S010,LuLu_Store_10,Sharjah,2024-08-26,13:10,C02531,P0098,clothing,women,2,119.0,238.01,card
T0000307,S012,LuLu_Store_12,Fujairah,2023-05-11,12:08,C01809,P0097,grocery,fresh,2,11.43,22.86,card
T0000308,S008,LuLu_Store_8,Ajman,2024-09-08,08:15,C02672,P0093,electronics,mobile,1,835.92,835.92,card
T0000309,S011,LuLu_Store_11,Dubai,2024-07-16,08:35,C00818,P0032,clothing,kids,1,44.24,44.24,card
T0000310,S018,LuLu_Store_18,Abu Dhabi,2024-07-10,17:48,C02452,P0238,clothing,kids,3,50.43,151.29,card
T0000311,S002,LuLu_Store_2,Fujairah,2023-02-04,10:56,C02658,P0248,electronics,audio,5,695.04,3475.2,cash
T0000312,S006,LuLu_Store_6,Dubai,2024-03-13,09:52,C01194,P0208,electronics,accessories,3,393.22,1179.66,mobile_pay
T0000313,S019,LuLu_Store_19,Abu Dhabi,2024-10-19,09:44,C01230,P0036,clothing,accessories,2,52.73,105.45,mobile_pay
T0000314,S020,LuLu_Store_20,Dubai,2024-05-04,21:18,C00499,P0211,grocery,pantry,2,18.72,37.45,card
T0000315,S009,LuLu_Store_9,Abu Dhabi,2023-01-31,20:09,C02795,P0128,home,decor,1,38.16,38.16,card
T0000316,S008,LuLu_Store_8,Ajman,2024-09-17,19:18,C01659,P0122,electronics,audio,3,1452.84,4358.51,card
T0000317,S014,LuLu_Store_14,Dubai,2023-05-17,09:41,C02162,P0113,home,decor,1,349.16,349.16,mobile_pay
T0000318,S002,LuLu_Store_2,Fujairah,2023-04-01,22:18,C03573,P0058,electronics,accessories,2,591.86,1183.72,card
T0000319,S003,LuLu_Store_3,Sharjah,2023-12-13,09:39,C00737,P0039,electronics,accessories,4,611.86,2447.45,cash
T0000320,S005,LuLu_Store_5,Dubai,2023-08-07,15:19,C02500,P0010,clothing,accessories,2,94.79,189.58,card
T0000321,S015,LuLu_Store_15,Dubai,2023-01-19,21:15,C01834,P0225,electronics,tv,2,1214.02,2428.04,card
T0000322,S005,LuLu_Store_5,Dubai,2023-07-06,11:08,C00612,P0150,grocery,beverages,2,25.47,50.95,mobile_pay
T0000323,S009,LuLu_Store_9,Abu Dhabi,2024-11-28,16:56,C01857,P0185,grocery,beverages,1,8.16,8.16,card
T0000324,S017,LuLu_Store_17,Dubai,2024-04-06,22:16,C01616,P0091,grocery,beverages,3,27.09,81.27,cash
T0000325,S007,LuLu_Store_7,Dubai,2023-03-11,17:55,C01908,P0206,grocery,beverages,2,15.48,30.95,cash
T0000326,S003,LuLu_Store_3,Sharjah,2023-09-08,14:15,C01492,P0221,grocery,fresh,5,26.41,132.04,card
T0000327,S004,LuLu_Store_4,Abu Dhabi,2024-10-31,19:26,C04122,P0191,grocery,beverages,1,7.73,7.73,card
T0000328,S012,LuLu_Store_12,Fujairah,2024-04-08,22:40,C01889,P0139,home,furniture,1,484.29,484.29,card
T0000329,S016,LuLu_Store_16,Dubai,2023-04-10,11:39,C04913,P0079,grocery,pantry,2,3.43,6.87,card
T0000330,S018,LuLu_Store_18,Abu Dhabi,2023-01-04,21:48,C03566,P0167,grocery,fresh,3,18.81,56.44,card
T0000331,S001,LuLu_Store_1,Dubai,2023-07-05,16:48,C04319,P0062,clothing,accessories,3,114.9,344.69,card
T0000332,S009,LuLu_Store_9,Abu Dhabi,2024-06-14,12:33,C02779,P0129,grocery,snacks,2,11.56,23.12,mobile_pay
T0000333,S012,LuLu_Store_12,Fujairah,2023-01-06,18:18,C00857,P0139,home,furniture,3,478.33,1434.99,card
T0000334,S007,LuLu_Store_7,Dubai,2024-08-20,12:53,C00090,P0185,grocery,beverages,3,7.8,23.39,card
T0000335,S001,LuLu_Store_1,Dubai,2024-11-08,20:34,C03298,P0100,grocery,fresh,3,5.5,16.49,card
T0000336,S018,LuLu_Store_18,Abu Dhabi,2024-07-21,16:15,C00739,P0066,home,furniture,4,398.71,1594.83,card
T0000337,S013,LuLu_Store_13,Ajman,2023-10-23,11:18,C00103,P0019,electronics,mobile,1,405.73,405.73,card
T0000338,S001,LuLu_Store_1,Dubai,2024-07-28,11:49,guest,P0141,grocery,snacks,4,12.9,51.59,card
T0000339,S016,LuLu_Store_16,Dubai,2023-10-12,16:15,C04872,P0061,grocery,beverages,1,19.96,19.96,card
T0000340,S016,LuLu_Store_16,Dubai,2024-12-23,09:50,C03280,P0133,grocery,snacks,3,8.01,24.03,mobile_pay
T0000341,S016,LuLu_Store_16,Dubai,2024-09-24,08:46,C00271,P0055,grocery,snacks,6,18.36,110.16,card
T0000342,S018,LuLu_Store_18,Abu Dhabi,2023-05-10,15:03,C00067,P0125,grocery,beverages,3,15.67,47.01,card
T0000343,S014,LuLu_Store_14,Dubai,2024-10-29,11:54,C03312,P0066,home,furniture,5,368.38,1841.88,mobile_pay
T0000344,S018,LuLu_Store_18,Abu Dhabi,2024-03-09,21:55,C01415,P0007,grocery,pantry,1,22.48,22.48,cash
T0000345,S007,LuLu_Store_7,Dubai,2024-07-12,16:16,C04839,P0094,electronics,tv,1,94.37,94.37,card
T0000346,S006,LuLu_Store_6,Dubai,2023-01-10,15:26,C02639,P0141,grocery,snacks,4,14.32,57.27,mobile_pay
T0000347,S014,LuLu_Store_14,Dubai,2023-01-25,18:40,C02810,P0194,electronics,mobile,2,276.62,553.24,mobile_pay
T0000348,S020,LuLu_Store_20,Dubai,2024-08-17,17:41,C00772,P0084,clothing,kids,3,26.36,79.07,card
T0000349,S015,LuLu_Store_15,Dubai,2024-03-30,19:41,C01871,P0105,grocery,fresh,4,16.6,66.39,cash
T0000350,S015,LuLu_Store_15,Dubai,2024-08-30,21:53,C04414,P0003,home,linen,2,118.95,237.89,card
T0000351,S016,LuLu_Store_16,Dubai,2023-10-11,09:50,C01460,P0082,grocery,beverages,1,17.17,17.17,card
T0000352,S006,LuLu_Store_6,Dubai,2023-02-28,15:45,C03793,P0202,home,kitchen,2,355.45,710.9,cash
T0000353,S010,LuLu_Store_10,Sharjah,2023-02-28,09:18,C03330,P0081,beauty,skincare,2,31.44,62.88,card
T0000354,S017,LuLu_Store_17,Dubai,2023-11-29,09:20,C01141,P0062,clothing,accessories,6,119.16,714.96,card
T0000355,S001,LuLu_Store_1,Dubai,2023-09-24,08:02,C04770,P0177,grocery,pantry,3,16.39,49.16,mobile_pay
T0000356,S010,LuLu_Store_10,Sharjah,2024-07-31,14:11,C04752,P0157,grocery,fresh,5,17.64,88.22,card
T0000357,S008,LuLu_Store_8,Ajman,2024-11-17,10:12,C02079,P0196,grocery,fresh,3,3.13,9.38,card
T0000358,S006,LuLu_Store_6,Dubai,2024-11-14,14:40,C03972,P0227,grocery,fresh,3,17.62,52.86,mobile_pay
T0000359,S008,LuLu_Store_8,Ajman,2024-12-26,09:22,C02883,P0135,home,decor,1,203.7,203.7,card
T0000360,S019,LuLu_Store_19,Abu Dhabi,2023-10-10,09:19,C02282,P0107,clothing,men,2,76.45,152.9,card
T0000361,S007,LuLu_Store_7,Dubai,2024-03-26,12:53,C01183,P0070,grocery,beverages,4,1.44,5.75,card
T0000362,S007,LuLu_Store_7,Dubai,2023-03-19,08:52,C01941,P0106,grocery,fresh,1,2.71,2.71,cash
T0000363,S016,LuLu_Store_16,Dubai,2024-11-25,09:56,C02427,P0096,grocery,snacks,2,11.42,22.85,cash
T0000364,S009,LuLu_Store_9,Abu Dhabi,2023-01-17,13:04,C03855,P0212,grocery,pantry,3,16.3,48.9,cash
T0000365,S016,LuLu_Store_16,Dubai,2023-02-23,22:59,C03316,P0002,grocery,pantry,3,18.62,55.87,card
T0000366,S006,LuLu_Store_6,Dubai,2023-11-14,18:54,C00214,P0024,grocery,pantry,6,1.56,9.38,mobile_pay
T0000367,S013,LuLu_Store_13,Ajman,2023-12-23,18:41,guest,P0138,grocery,pantry,4,18.8,75.2,card
T0000368,S001,LuLu_Store_1,Dubai,2024-09-28,14:55,C02339,P0144,grocery,fresh,3,18.24,54.72,card
T0000369,S010,LuLu_Store_10,Sharjah,2023-01-09,19:14,C01677,P0145,clothing,accessories,2,137.27,274.54,cash
T0000370,S003,LuLu_Store_3,Sharjah,2023-04-27,21:00,C01912,P0001,clothing,women,1,149.1,149.1,cash
T0000371,S011,LuLu_Store_11,Dubai,2024-11-16,10:14,C04959,P0102,home,linen,4,119.53,478.14,card
T0000372,S012,LuLu_Store_12,Fujairah,2024-06-06,20:35,C01095,P0104,beauty,fragrance,4,75.47,301.9,cash
T0000373,S017,LuLu_Store_17,Dubai,2024-10-25,10:29,C00975,P0160,grocery,beverages,1,11.52,11.52,card
T0000374,S010,LuLu_Store_10,Sharjah,2023-08-18,13:31,C01424,P0058,electronics,accessories,2,580.38,1160.76,card
T0000375,S017,LuLu_Store_17,Dubai,2023-08-08,19:24,C00334,P0165,clothing,men,1,20.44,20.44,mobile_pay
T0000376,S008,LuLu_Store_8,Ajman,2023-07-29,13:10,C03688,P0120,grocery,pantry,3,25.51,76.52,mobile_pay
T0000377,S001,LuLu_Store_1,Dubai,2023-04-07,20:10,C01236,P0118,clothing,women,2,51.19,102.38,card
T0000378,S016,LuLu_Store_16,Dubai,2024-07-11,22:33,C02354,P0077,grocery,snacks,6,12.51,75.06,card
T0000379,S011,LuLu_Store_11,Dubai,2024-06-18,12:22,C04617,P0079,grocery,pantry,3,3.29,9.87,cash
T0000380,S008,LuLu_Store_8,Ajman,2024-02-04,17:48,C01229,P0083,clothing,women,2,93.47,186.94,cash
T0000381,S014,LuLu_Store_14,Dubai,2024-04-14,08:15,C01270,P0148,grocery,pantry,2,2.33,4.66,card
T0000382,S009,LuLu_Store_9,Abu Dhabi,2024-12-08,15:41,C02006,P0063,grocery,snacks,3,32.13,96.38,card
T0000383,S017,LuLu_Store_17,Dubai,2024-07-25,10:41,C02943,P0249,clothing,accessories,6,62.88,377.28,card
T0000384,S002,LuLu_Store_2,Fujairah,2023-06-28,08:56,C00566,P0049,grocery,beverages,1,3.38,3.38,card
T0000385,S003,LuLu_Store_3,Sharjah,2023-08-04,16:06,C04941,P0162,grocery,fresh,1,10.79,10.79,card
T0000386,S006,LuLu_Store_6,Dubai,2023-08-02,13:02,C03986,P0070,grocery,beverages,2,1.47,2.93,gift_card
T0000387,S004,LuLu_Store_4,Abu Dhabi,2023-04-30,12:29,C03474,P0082,grocery,beverages,4,16.4,65.61,card
T0000388,S005,LuLu_Store_5,Dubai,2023-12-03,08:39,C04345,P0132,home,furniture,4,367.24,1468.95,card
T0000389,S014,LuLu_Store_14,Dubai,2023-04-28,20:06,C02717,P0107,clothing,men,2,76.11,152.23,card
T0000390,S002,LuLu_Store_2,Fujairah,2023-09-02,21:01,C03746,P0044,electronics,accessories,2,970.12,1940.25,card
T0000391,S007,LuLu_Store_7,Dubai,2024-04-15,12:06,C04668,P0160,grocery,beverages,5,10.52,52.59,card
T0000392,S002,LuLu_Store_2,Fujairah,2024-01-18,17:18,C00785,P0208,electronics,accessories,1,419.9,419.9,card
T0000393,S017,LuLu_Store_17,Dubai,2024-01-29,13:35,C04910,P0042,grocery,beverages,1,9.68,9.68,mobile_pay
T0000394,S014,LuLu_Store_14,Dubai,2024-02-19,15:40,C01034,P0135,home,decor,4,203.32,813.3,mobile_pay
T0000395,S008,LuLu_Store_8,Ajman,2023-11-21,11:44,C00729,P0197,electronics,tv,2,1562.89,3125.78,card
T0000396,S004,LuLu_Store_4,Abu Dhabi,2023-01-04,18:23,C00116,P0046,grocery,beverages,2,27.1,54.2,card
T0000397,S013,LuLu_Store_13,Ajman,2024-01-31,19:38,C01736,P0049,grocery,beverages,5,3.72,18.62,card
T0000398,S016,LuLu_Store_16,Dubai,2024-01-31,13:48,C02642,P0089,grocery,pantry,1,13.58,13.58,cash
T0000399,S018,LuLu_Store_18,Abu Dhabi,2024-10-21,21:58,C04360,P0037,grocery,fresh,6,12.64,75.86,mobile_pay
T0000400,S004,LuLu_Store_4,Abu Dhabi,2023-02-13,17:23,C02940,P0205,grocery,pantry,2,23.02,46.03,card
T0000401,S012,LuLu_Store_12,Fujairah,2024-12-23,08:12,C02853,P0151,grocery,snacks,3,31.48,94.43,mobile_pay
T0000402,S010,LuLu_Store_10,Sharjah,2023-06-18,11:28,C01705,P0129,grocery,snacks,2,11.85,23.69,cash
T0000403,S018,LuLu_Store_18,Abu Dhabi,2023-10-30,18:19,C02869,P0118,clothing,women,4,57.39,229.55,cash
T0000404,S004,LuLu_Store_4,Abu Dhabi,2023-06-04,13:46,C02829,P0181,grocery,beverages,4,15.37,61.49,mobile_pay
T0000405,S017,LuLu_Store_17,Dubai,2023-07-15,19:06,C04519,P0213,clothing,men,2,56.79,113.58,card
T0000406,S008,LuLu_Store_8,Ajman,2023-11-09,17:10,C04712,P0202,home,kitchen,2,344.25,688.5,cash
T0000407,S013,LuLu_Store_13,Ajman,2023-09-11,19:31,C02346,P0153,grocery,fresh,3,19.1,57.31,card
T0000408,S005,LuLu_Store_5,Dubai,2023-10-23,20:59,C01541,P0048,clothing,men,2,66.42,132.84,cash
T0000409,S015,LuLu_Store_15,Dubai,2024-04-12,15:35,C00566,P0087,grocery,pantry,2,2.24,4.48,cash
T0000410,S007,LuLu_Store_7,Dubai,2023-04-16,20:23,C04244,P0188,clothing,accessories,4,155.03,620.11,card
T0000411,S005,LuLu_Store_5,Dubai,2023-10-16,22:40,C03061,P0107,clothing,men,2,75.2,150.4,card
T0000412,S010,LuLu_Store_10,Sharjah,2024-03-09,18:22,C04589,P0125,grocery,beverages,1,13.42,13.42,card
T0000413,S016,LuLu_Store_16,Dubai,2023-07-07,13:03,C02759,P0123,home,decor,3,184.54,553.61,card
T0000414,S017,LuLu_Store_17,Dubai,2023-10-29,10:49,C00506,P0095,home,furniture,1,186.37,186.37,card
T0000415,S004,LuLu_Store_4,Abu Dhabi,2023-02-08,14:33,C02596,P0119,grocery,snacks,2,9.2,18.41,cash
T0000416,S009,LuLu_Store_9,Abu Dhabi,2024-07-31,15:15,C01213,P0079,grocery,pantry,2,2.98,5.96,card
T0000417,S017,LuLu_Store_17,Dubai,2023-12-06,19:27,C02894,P0119,grocery,snacks,1,9.67,9.67,card
T0000418,S010,LuLu_Store_10,Sharjah,2024-05-29,13:33,C02654,P0069,electronics,mobile,2,729.53,1459.05,cash
T0000419,S013,LuLu_Store_13,Ajman,2023-11-06,10:27,C03332,P0206,grocery,beverages,4,15.4,61.61,card
T0000420,S013,LuLu_Store_13,Ajman,2023-04-06,21:56,C00156,P0096,grocery,snacks,2,12.57,25.13,card
T0000421,S012,LuLu_Store_12,Fujairah,2023-05-19,12:59,C03658,P0117,electronics,mobile,2,1206.6,2413.2,cash
T0000422,S012,LuLu_Store_12,Fujairah,2023-09-30,10:59,C02042,P0123,home,decor,1,185.21,185.21,card
T0000423,S011,LuLu_Store_11,Dubai,2024-09-16,19:12,C02338,P0184,home,decor,7,356.91,2498.37,card
T0000424,S004,LuLu_Store_4,Abu Dhabi,2023-09-04,08:54,C01101,P0131,clothing,kids,1,57.98,57.98,cash
T0000425,S016,LuLu_Store_16,Dubai,2023-06-06,12:39,C04034,P0125,grocery,beverages,5,15.49,77.44,card
T0000426,S020,LuLu_Store_20,Dubai,2023-04-22,09:58,C00948,P0128,home,decor,3,36.94,110.82,card
T0000427,S008,LuLu_Store_8,Ajman,2023-08-18,22:15,C00355,P0094,electronics,tv,4,108.19,432.76,card
T0000428,S005,LuLu_Store_5,Dubai,2023-04-03,16:37,C04863,P0238,clothing,kids,4,47.65,190.61,card
T0000429,S014,LuLu_Store_14,Dubai,2024-04-03,10:23,C04569,P0062,clothing,accessories,3,119.68,359.04,card
T0000430,S009,LuLu_Store_9,Abu Dhabi,2023-08-21,12:49,C00473,P0072,grocery,fresh,2,18.45,36.89,mobile_pay
T0000431,S016,LuLu_Store_16,Dubai,2024-08-28,18:01,C01685,P0238,clothing,kids,2,47.98,95.95,gift_card
T0000432,S010,LuLu_Store_10,Sharjah,2023-08-25,17:41,C01701,P0228,clothing,women,5,61.83,309.17,card
T0000433,S018,LuLu_Store_18,Abu Dhabi,2023-07-15,20:45,C04602,P0124,grocery,fresh,1,1.08,1.08,cash
T0000434,S016,LuLu_Store_16,Dubai,2024-10-25,16:46,C00395,P0099,grocery,beverages,3,18.61,55.83,card
T0000435,S004,LuLu_Store_4,Abu Dhabi,2024-08-17,22:39,C01361,P0096,grocery,snacks,5,12.09,60.45,card
T0000436,S008,LuLu_Store_8,Ajman,2024-07-02,19:34,C04908,P0095,home,furniture,2,181.42,362.83,card
T0000437,S014,LuLu_Store_14,Dubai,2023-03-05,08:13,C01036,P0187,grocery,pantry,3,21.44,64.32,card
